threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,experiment_type,feature_config,model_name,n_columns,fit_seconds,best_iteration,split,threshold_strategy
0.33713800930563,0.2389089378628682,0.6838382693444838,0.3730886850152905,0.23996852871754523,0.29207565238209243,0.8005799838144052,11261,1932,1025,610,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d6_lr0015_l210_sqrt,199,99.76239133405033,2095,test,best_f1
0.19038316965570068,0.2389089378628682,0.6838382693444838,0.7920489296636085,0.1508269275564873,0.25339986302710105,0.4853655246830321,5902,7291,340,1295,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d6_lr0015_l210_sqrt,199,99.76239133405033,2095,test,best_f2
0.1208336523310852,0.2389089378628682,0.6838382693444838,0.9614678899082569,0.12,0.21336952833389888,0.21830321014297274,1665,11528,63,1572,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d6_lr0015_l210_sqrt,199,99.76239133405033,2095,test,max_recall_precision_ge_0.12
0.18953401136240167,0.2389089378628682,0.6838382693444838,0.7926605504587156,0.15,0.25226277372262773,0.48185864580523335,5849,7344,339,1296,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d6_lr0015_l210_sqrt,199,99.76239133405033,2095,test,max_recall_precision_ge_0.15
0.2879249984765875,0.2389089378628682,0.6838382693444838,0.48990825688073397,0.2,0.28404255319148936,0.7276773671432425,9989,3204,834,801,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d6_lr0015_l210_sqrt,199,99.76239133405033,2095,test,max_recall_precision_ge_0.20
0.5,0.2819698402428812,0.7090648802180519,0.1731309724564362,0.402088772845953,0.24204322200392928,0.872005839028598,12834,458,1471,308,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,default_0.5
0.3449688833615415,0.2819698402428812,0.7090648802180519,0.4092186621697583,0.2826086956521739,0.33432835820895523,0.8076438192555239,11444,1848,1051,728,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,best_f1
0.22435237051639326,0.2819698402428812,0.7090648802180519,0.7296233839235525,0.18333333333333332,0.2930353313015013,0.5844336805785947,7510,5782,481,1298,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,best_f2
0.09417747564687924,0.2819698402428812,0.7090648802180519,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,max_recall_precision_ge_0.12
0.1693949345056847,0.2819698402428812,0.7090648802180519,0.8752107925801011,0.15,0.2561065877128053,0.3998407537655099,4469,8823,222,1557,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,max_recall_precision_ge_0.15
0.24635535149318435,0.2819698402428812,0.7090648802180519,0.6666666666666666,0.2,0.3076923076923077,0.6458761860526839,8548,4744,593,1186,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,validation,max_recall_precision_ge_0.20
0.5,0.23549592200405395,0.6827215155103799,0.13761467889908258,0.3515625,0.1978021978021978,0.8769220393849474,12778,415,1410,225,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,default_0.5
0.3118055021825378,0.23549592200405395,0.6827215155103799,0.43241590214067277,0.21800801726796176,0.2898728987289873,0.7663879147558673,10657,2536,928,707,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,best_f1
0.1936235369009285,0.23549592200405395,0.6827215155103799,0.7859327217125383,0.15153301886792453,0.2540781018289669,0.4911653628270839,5998,7195,350,1285,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,best_f2
0.12522909883223907,0.23549592200405395,0.6827215155103799,0.9614678899082569,0.12,0.21336952833389888,0.21830321014297274,1665,11528,63,1572,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,max_recall_precision_ge_0.12
0.19157190667784543,0.23549592200405395,0.6827215155103799,0.7883792048929663,0.1500058186896311,0.25205318732890103,0.4840841650930672,5889,7304,346,1289,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,max_recall_precision_ge_0.15
0.2887795596162494,0.23549592200405395,0.6827215155103799,0.4892966360856269,0.2,0.2839396628216504,0.7278796870785001,9993,3200,835,800,patient_history_tuning,history_tuned_indicator_cat_interactions,HistoryTuneCat_d5_lr002_l230_sqrt,199,63.70320083294064,1588,test,max_recall_precision_ge_0.20
